OBJECTID,Timestamp_,Station,District,Latitude,Longitude,Freeway,Direction_of_Travel,Lane_Type,Station_Length,Samples,F__Observed,Total_Flow,Avg_Occupancy,Avg_Speed,Lane_N_Samples,Lane_N_Flow,Lane_N_Avg_Occ,Lane_N_Avg_Speed,Lane_N_Observed,x,y
117,3/29/2020 0:00:00,400400,4,37.342410000000001,-121.854543000000007,101,N,ML,0.300000000000000,40,100,68,0.009100000000000,67.700000000000003,10,4,0.001400000000000,74.900000000000006,1,601464.402400000020862,4133487.190500000491738
118,3/29/2020 0:00:00,400401,4,37.827922000000001,-121.998379999999997,680,S,ML,0.255000000000000,40,0,300,0.045300000000000,68.400000000000006,10,63,0.032100000000000,74.200000000000003,0,588152.487900000065565,4187191.493699999526143
119,3/29/2020 0:00:00,400406,4,37.831110000000002,-122.266925000000001,24,W,ML,0.285000000000000,40,100,33,0.005400000000000,69.400000000000006,10,8,0.005900000000000,74.700000000000003,1,564510.229199999943376,4187330.905899999663234
120,3/29/2020 0:00:00,400407,4,37.914273999999999,-122.325581000000000,580,W,ML,0.490000000000000,30,100,37,0.005700000000000,68.900000000000006,10,11,0.005800000000000,72.000000000000000,1,559287.271599999628961,4196522.222100000828505
121,3/29/2020 0:00:00,400409,4,37.490583999999998,-121.945998000000003,880,S,ML,0.405000000000000,40,100,53,0.008000000000000,69.400000000000006,10,16,0.008500000000000,74.700000000000003,1,593176.297799999825656,4149834.287900000810623
122,3/29/2020 0:00:00,400410,4,37.240324999999999,-121.782061999999996,85,N,ML,0.690000000000000,30,100,21,0.004600000000000,67.799999999999997,10,4,0.002300000000000,72.000000000000000,1,608033.455500000156462,4122225.174300000071526
123,3/29/2020 0:00:00,400411,4,37.980255999999997,-122.317154000000002,80,W,ML,0.355000000000000,40,100,118,0.018700000000000,66.599999999999994,10,13,0.007200000000000,74.900000000000006,1,559973.989199999719858,4203848.182099999859929
124,3/29/2020 0:00:00,400413,4,37.881791000000000,-122.181562000000000,24,W,ML,0.395000000000000,40,0,224,0.039200000000000,68.000000000000000,10,47,0.027800000000000,73.700000000000003,0,571969.652300000190735,4193027.555900000035763
125,3/29/2020 0:00:00,400414,4,37.317942000000002,-121.977300999999997,280,N,ML,1.435000000000000,40,100,60,0.009200000000000,67.000000000000000,10,3,0.001700000000000,74.599999999999994,1,590616.199799999594688,4130626.644799999892712
126,3/29/2020 0:00:00,400416,4,37.227752000000002,-121.974276000000003,17,S,ML,2.770000000000000,20,0,47,0.026900000000000,63.399999999999999,10,14,0.020700000000000,66.099999999999994,0,590989.643500000238419,4120628.109999999403954
127,3/29/2020 0:00:00,400417,4,37.500568999999999,-121.958606000000003,880,N,ML,0.595000000000000,40,100,68,0.012600000000000,67.599999999999994,10,8,0.005200000000000,74.799999999999997,1,592047.377799999900162,4150905.326199999079108
128,3/29/2020 0:00:00,400418,4,37.291828000000002,-121.871836000000002,87,N,ML,0.370000000000000,29,100,53,0.009800000000000,66.799999999999997,10,6,0.002700000000000,72.000000000000000,1,599996.055800000205636,4127848.327199999243021
129,3/29/2020 0:00:00,400420,4,37.587302999999999,-122.351386000000005,101,N,ML,0.420000000000000,50,100,77,0.013100000000000,70.299999999999997,10,4,0.002400000000000,76.700000000000003,1,557263.973699999973178,4160222.775299999862909
130,3/29/2020 0:00:00,400421,4,37.593761000000001,-122.367078000000006,101,S,ML,0.360000000000000,50,100,9,0.001100000000000,70.200000000000003,10,1,0.000600000000000,76.500000000000000,1,555879.673600000329316,4160924.383300000801682
131,3/29/2020 0:00:00,400422,4,37.715783999999999,-122.173158000000001,880,N,ML,0.245000000000000,40,100,89,0.015200000000000,67.200000000000003,10,10,0.005500000000000,74.900000000000006,1,572878.666100000031292,4174614.502699999138713
132,3/29/2020 0:00:00,400425,4,37.459415999999997,-122.139285999999998,101,S,ML,0.390000000000000,40,100,75,0.013000000000000,68.299999999999997,10,7,0.003300000000000,75.099999999999994,1,576119.592199999839067,4146193.441299999132752
133,3/29/2020 0:00:00,400427,4,37.644759999999998,-122.093918000000002,880,S,ML,0.355000000000000,40,0,152,0.033100000000000,64.299999999999997,10,37,0.031700000000000,73.299999999999997,0,579942.766699999570847,4166803.527300000190735
134,3/29/2020 0:00:00,400428,4,38.041791000000003,-122.536263000000005,101,N,ML,0.225000000000000,50,100,70,0.012000000000000,70.700000000000003,10,2,0.001300000000000,76.299999999999997,1,540696.718999999575317,4210562.667300000786781
135,3/29/2020 0:00:00,400429,4,37.319423999999998,-121.993174999999994,280,S,ML,1.220000000000000,40,75,38,0.005400000000000,68.000000000000000,10,10,0.004200000000000,72.299999999999997,0,589213.526600000448525,4130794.432900000363588
136,3/29/2020 0:00:00,400430,4,37.991670999999997,-122.308362000000002,80,E,ML,0.340000000000000,50,100,100,0.013300000000000,71.299999999999997,10,11,0.006000000000000,76.500000000000000,1,560736.455599999986589,4205120.259899999946356
137,3/29/2020 0:00:00,400432,4,37.864887000000003,-122.303020000000004,80,E,ML,0.285000000000000,50,100,142,0.015300000000000,71.099999999999994,10,8,0.004000000000000,76.500000000000000,1,561307.907800000160933,4191058.254899999126792
138,3/29/2020 0:00:00,400435,4,37.403153000000003,-122.047462999999993,101,S,ML,0.650000000000000,40,100,43,0.008200000000000,68.000000000000000,10,2,0.001100000000000,74.799999999999997,1,584301.405000000260770,4140014.648700000718236
139,3/29/2020 0:00:00,400436,4,37.271687000000000,-121.947036999999995,17,N,ML,0.905000000000000,30,100,29,0.006200000000000,66.900000000000006,10,7,0.003900000000000,71.900000000000006,1,593355.686300000175834,4125536.870999999344349
140,3/29/2020 0:00:00,400437,4,37.813184999999997,-121.993418000000005,680,S,ML,0.495000000000000,40,0,91,0.015000000000000,68.099999999999994,10,17,0.011000000000000,73.299999999999997,0,588599.639999999664724,4185577.596999999135733
141,3/29/2020 0:00:00,400438,4,37.877609999999997,-122.184004999999999,24,E,ML,0.425000000000000,40,100,0,0.000000000000000,68.900000000000006,10,0,0.000000000000000,74.700000000000003,1,571759.040900000371039,4192558.406799999997020
142,3/29/2020 0:00:00,400439,4,37.595858999999997,-122.370348000000007,101,S,ML,0.270000000000000,50,100,78,0.010400000000000,71.400000000000006,10,7,0.004300000000000,76.500000000000000,1,555587.074099999852479,4161166.205499999225140
143,3/29/2020 0:00:00,400440,4,37.353726999999999,-121.865826999999996,101,S,ML,0.482000000000000,40,0,138,0.029000000000000,67.799999999999997,10,29,0.020600000000000,73.500000000000000,0,600449.316800000146031,4134714.318399999290705
144,3/29/2020 0:00:00,400441,4,37.595998999999999,-122.370059999999995,101,N,ML,0.310000000000000,50,100,86,0.010500000000000,71.400000000000006,10,4,0.002500000000000,76.500000000000000,1,555613.832799999974668,4161193.472599999979138
145,3/29/2020 0:00:00,400442,4,37.730016999999997,-122.187219999999996,880,S,ML,0.360000000000000,50,80,93,0.014600000000000,69.000000000000000,10,2,0.001100000000000,76.700000000000003,1,571622.311999999918044,4176181.461100000888109
146,3/29/2020 0:00:00,400443,4,37.937479000000003,-122.325945000000004,80,E,ML,0.395000000000000,40,100,87,0.012500000000000,69.400000000000006,10,11,0.005700000000000,75.099999999999994,1,559231.107300000265241,4199095.313699999824166
147,3/29/2020 0:00:00,400444,4,37.250250000000001,-121.835556999999994,85,N,ML,0.960000000000000,30,67,59,0.016200000000000,66.500000000000000,10,21,0.021500000000000,67.400000000000006,0,603271.849000000394881,4123275.950899999588728
148,3/29/2020 0:00:00,400445,4,37.932712000000002,-122.325878000000003,80,E,ML,0.460000000000000,40,100,85,0.011500000000000,69.500000000000000,10,28,0.014900000000000,75.599999999999994,1,559245.704199999570847,4198560.401799999177456
149,3/29/2020 0:00:00,400446,4,37.774369999999998,-121.973980999999995,680,S,ML,0.195000000000000,40,0,96,0.025300000000000,66.700000000000003,10,19,0.020200000000000,72.500000000000000,0,590355.362300000153482,4181289.177600000053644
150,3/29/2020 0:00:00,400449,4,37.419452000000000,-121.955498000000006,237,W,ML,0.665000000000000,30,67,51,0.049600000000000,53.600000000000001,10,17,0.021100000000000,67.000000000000000,0,592422.171000000089407,4141922.393600000068545
151,3/29/2020 0:00:00,400450,4,37.838067000000002,-122.014223999999999,680,N,ML,0.250000000000000,40,0,57,0.013100000000000,67.000000000000000,10,7,0.008600000000000,71.400000000000006,0,586738.609799999743700,4188307.509800000116229
152,3/29/2020 0:00:00,400451,4,37.561478999999999,-122.036403000000007,880,S,ML,0.210000000000000,40,100,102,0.020100000000000,66.900000000000006,10,5,0.003200000000000,74.700000000000003,1,585104.655299999751151,4157603.793999999761581
153,3/29/2020 0:00:00,400454,4,37.803327000000003,-122.301708000000005,880,S,ML,0.285000000000000,40,100,55,0.010900000000000,69.400000000000006,10,17,0.013200000000000,73.299999999999997,1,561471.782100000418723,4184219.466000000014901
154,3/29/2020 0:00:00,400457,4,37.276763000000003,-121.863660999999993,87,S,ML,0.245000000000000,20,100,15,0.004400000000000,65.599999999999994,10,1,0.000500000000000,71.099999999999994,1,600746.683600000105798,4126170.966800000518560
155,3/29/2020 0:00:00,400460,4,38.053750000000001,-122.530891999999994,101,S,ML,0.305000000000000,40,100,61,0.010700000000000,67.299999999999997,10,2,0.001200000000000,74.799999999999997,1,541155.934399999678135,4211899.106399999931455
156,3/29/2020 0:00:00,400461,4,37.254781000000001,-121.878917000000001,85,N,ML,0.940000000000000,30,0,100,0.034700000000000,62.200000000000003,10,20,0.021900000000000,68.700000000000003,0,599417.114699999801815,4123737.339500000700355
157,3/29/2020 0:00:00,400462,4,38.182315000000003,-122.134276000000000,680,S,ML,2.245000000000000,20,100,0,0.000000000000000,68.299999999999997,10,0,0.000000000000000,71.400000000000006,1,575819.105299999937415,4226397.882300000637770
158,3/29/2020 0:00:00,400463,4,37.661372000000000,-122.104697999999999,880,S,ML,0.215000000000000,10,0,440,0.074100000000000,67.500000000000000,0,97,0.059200000000000,71.700000000000003,0,578966.718299999833107,4168636.250399999320507
159,3/29/2020 0:00:00,400464,4,37.258029000000001,-121.962210999999996,85,N,ML,0.345000000000000,30,100,34,0.007200000000000,67.099999999999994,10,6,0.003600000000000,72.099999999999994,1,592024.779199999757111,4124011.951600000262260
160,3/29/2020 0:00:00,400465,4,37.989153000000002,-122.312600000000003,80,W,ML,0.240000000000000,40,100,89,0.018200000000000,68.299999999999997,10,12,0.006700000000000,74.900000000000006,1,560358.087000000290573,4204826.241200000047684
161,3/29/2020 0:00:00,400468,4,37.521307999999998,-121.985517000000002,880,S,ML,0.755000000000000,40,0,300,0.045300000000000,68.400000000000006,10,63,0.032100000000000,74.200000000000003,0,589654.030399999581277,4153188.601399999111891
162,3/29/2020 0:00:00,400470,4,37.914219000000003,-122.317554999999999,80,W,ML,0.210000000000000,40,100,154,0.023800000000000,67.400000000000006,10,15,0.008000000000000,75.000000000000000,1,559990.092799999751151,4196527.336600000038743
163,3/29/2020 0:00:00,400473,4,37.634101999999999,-122.402968999999999,101,N,ML,0.255000000000000,40,100,43,0.006300000000000,68.599999999999994,10,4,0.002200000000000,74.799999999999997,1,552682.877100000157952,4165386.451799999922514
164,3/29/2020 0:00:00,400474,4,37.256295000000001,-121.794639000000004,101,N,ML,0.776000000000000,40,0,145,0.024200000000000,70.000000000000000,10,48,0.030900000000000,75.700000000000003,0,606890.192300000227988,4123984.967499999329448
165,3/29/2020 0:00:00,400478,4,38.016697999999998,-122.267706000000004,80,E,ML,0.308000000000000,40,100,65,0.010100000000000,69.500000000000000,10,10,0.004800000000000,75.000000000000000,1,564278.624800000339746,4207924.091800000518560
166,3/29/2020 0:00:00,400479,4,37.362439000000002,-121.903210999999999,880,S,ML,0.245000000000000,40,0,100,0.027500000000000,64.500000000000000,10,17,0.021900000000000,70.299999999999997,0,597124.304999999701977,4135650.276100000366569
167,3/29/2020 0:00:00,400480,4,37.824967999999998,-122.270894999999996,580,W,ML,0.130000000000000,40,100,50,0.008400000000000,66.599999999999994,10,2,0.001700000000000,74.799999999999997,1,564171.711900000460446,4186657.795499999076128
168,3/29/2020 0:00:00,400484,4,37.618752999999998,-122.399360000000001,101,S,ML,0.090000000000000,50,0,71,0.012700000000000,64.299999999999997,10,1,0.006500000000000,69.799999999999997,0,553011.403699999675155,4163702.340700000524521
169,3/29/2020 0:00:00,400485,4,37.254230999999997,-121.949216000000007,85,N,ML,0.608000000000000,30,67,61,0.016500000000000,64.900000000000006,10,6,0.003600000000000,71.799999999999997,1,593182.378299999982119,4123598.073799999430776
170,3/29/2020 0:00:00,400486,4,37.683114000000003,-122.127217999999999,880,S,ML,0.325000000000000,60,100,128,0.019600000000000,70.500000000000000,10,30,0.031100000000000,86.500000000000000,1,576957.915099999867380,4171014.738900000229478
171,3/29/2020 0:00:00,400488,4,37.608066000000001,-122.067407000000003,880,N,ML,0.555000000000000,50,40,97,0.015900000000000,69.900000000000006,10,17,0.014600000000000,74.900000000000006,0,582314.896900000050664,4162742.997800000011921
172,3/29/2020 0:00:00,400489,4,37.824790999999998,-122.270977999999999,580,E,ML,0.130000000000000,20,100,14,0.004900000000000,67.000000000000000,10,4,0.001800000000000,71.200000000000003,1,564155.755800000391901,4186637.354000000283122
173,3/29/2020 0:00:00,400490,4,37.531270999999997,-122.004733999999999,880,N,ML,0.650000000000000,40,100,70,0.015300000000000,65.900000000000006,10,4,0.002400000000000,75.000000000000000,1,587937.905000000260770,4154280.950999999418855
174,3/29/2020 0:00:00,400492,4,37.780571999999999,-122.173006000000001,580,E,ML,1.592000000000000,40,50,83,0.009400000000000,64.599999999999994,10,18,0.011200000000000,70.900000000000006,0,572831.245299999602139,4181806.367200000211596
175,3/29/2020 0:00:00,400494,4,37.895806999999998,-122.108491999999998,24,E,ML,0.390000000000000,50,80,3,0.001300000000000,66.200000000000003,10,0,0.000000000000000,73.099999999999994,1,578379.676500000059605,4194637.227499999105930
176,3/29/2020 0:00:00,400495,4,37.740830000000003,-122.196448000000004,880,N,ML,0.375000000000000,0,0,144,0.032400000000000,67.700000000000003,0,32,0.026800000000000,73.000000000000000,0,570799.878399999812245,4177373.066299999132752
177,3/29/2020 0:00:00,400497,4,37.672001999999999,-122.390834999999996,101,N,ML,0.390000000000000,40,100,161,0.039600000000000,73.900000000000006,10,7,0.004300000000000,74.799999999999997,1,553721.767699999734759,4169612.060399999842048
178,3/29/2020 0:00:00,400498,4,37.764896000000000,-122.217765999999997,880,S,ML,0.870000000000000,40,100,78,0.010500000000000,68.200000000000003,10,11,0.005500000000000,74.799999999999997,1,568900.828900000080466,4180018.505200000479817
179,3/29/2020 0:00:00,400499,4,37.331068000000002,-122.014931000000004,280,N,ML,0.950000000000000,39,100,55,0.008000000000000,67.599999999999994,10,4,0.001600000000000,74.900000000000006,1,587269.428500000387430,4132060.662699999287724
180,3/29/2020 0:00:00,400501,4,38.036850999999999,-122.249232000000006,80,W,ML,0.385000000000000,40,100,65,0.010800000000000,67.900000000000006,10,4,0.003600000000000,74.400000000000006,1,565883.886800000444055,4210178.614299999549985
181,3/29/2020 0:00:00,400503,4,37.646963000000000,-122.406317000000001,101,N,ML,0.400000000000000,50,100,66,0.010100000000000,71.299999999999997,10,6,0.002800000000000,76.400000000000006,1,552372.171900000423193,4166826.901100000366569
182,3/29/2020 0:00:00,400504,4,37.531103000000002,-122.330303000000001,92,W,ML,0.970000000000000,20,100,24,0.007900000000000,68.500000000000000,10,13,0.007500000000000,71.299999999999997,1,559167.466699999757111,4154005.958799999207258
183,3/29/2020 0:00:00,400505,4,37.935645000000001,-122.060103999999995,680,N,ML,0.353000000000000,50,100,105,0.015400000000000,68.700000000000003,10,3,0.001400000000000,76.599999999999994,1,582590.700199999846518,4199101.190799999982119
184,3/29/2020 0:00:00,400507,4,37.298931000000003,-122.029805999999994,85,N,ML,0.515000000000000,30,67,40,0.012100000000000,67.500000000000000,10,16,0.015600000000000,67.299999999999997,0,585986.766099999658763,4128471.683900000527501
185,3/29/2020 0:00:00,400508,4,37.347659999999998,-121.919968999999995,880,S,ML,0.310000000000000,19,33,78,0.017300000000000,65.799999999999997,10,21,0.007100000000000,68.700000000000003,0,595656.663499999791384,4133994.422399999573827
186,3/29/2020 0:00:00,400513,4,38.076213000000003,-122.542570999999995,101,S,ML,0.305000000000000,40,100,54,0.010000000000000,68.000000000000000,10,4,0.002400000000000,74.799999999999997,1,540126.277900000102818,4214379.397700000554323
187,3/29/2020 0:00:00,400514,4,37.334601999999997,-121.936288000000005,880,S,ML,0.345000000000000,30,100,52,0.012900000000000,65.599999999999994,10,4,0.002600000000000,71.900000000000006,1,594229.481100000441074,4132535.702999999746680
188,3/29/2020 0:00:00,400515,4,37.683298000000001,-122.126994999999994,880,N,ML,0.370000000000000,60,83,99,0.012000000000000,67.799999999999997,10,9,0.005200000000000,76.599999999999994,1,576973.871399999596179,4171035.204700000584126
189,3/29/2020 0:00:00,400516,4,38.009807000000002,-122.023366999999993,4,W,ML,0.505000000000000,40,100,117,0.020600000000000,68.599999999999994,10,23,0.017800000000000,73.099999999999994,1,585733.273400000296533,4207362.601299999281764
190,3/29/2020 0:00:00,400519,4,37.255257000000000,-121.852559999999997,85,S,ML,0.505000000000000,30,67,68,0.029100000000000,60.299999999999997,10,12,0.043600000000000,43.200000000000003,1,601760.270999999716878,4123812.832200000062585
191,3/29/2020 0:00:00,400521,4,37.987589000000000,-122.040509000000000,242,N,ML,0.320000000000000,30,100,55,0.012700000000000,67.799999999999997,10,13,0.008700000000000,71.599999999999994,1,584253.037899999879301,4204881.850600000470877
