2020-03-28 12:43:13.685399116,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69858754,-121.9578522,110,110,62,62,0.949999988079071,False
2020-03-28 12:43:18.085512117,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69857987,-121.9515105,110,110,62,62,0.949999988079071,False
2020-03-28 12:43:22.535397118,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69851359,-121.9451686,110,110,62,62,0.949999988079071,False
2020-03-28 12:43:26.975652119,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.698465,-121.93882649999999,114,114,32,32,0.949999988079071,False
2020-03-28 12:43:31.425055120,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69891732,-121.93252040000002,114,114,32,32,0.949999988079071,False
2020-03-28 12:43:35.846475121,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70031758,-121.92633470000001,110,110,6,6,0.949999988079071,False
2020-03-28 12:43:41.302396122,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70165412,-121.92014180000001,110,110,19,19,0.9399999976158142,False
2020-03-28 12:43:47.678474123,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70200357,-121.91381770000001,99,99,21,21,0.9399999976158142,False
2020-03-28 12:43:54.030179124,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70190205,-121.9074762,106,106,17,17,0.9399999976158142,False
2020-03-28 12:44:00.376464125,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70189603,-121.90113529999999,107,107,33,33,0.9399999976158142,False
2020-03-28 12:44:06.684506126,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70179371,-121.8947945,107,107,33,33,0.9399999976158142,False
2020-03-28 12:44:12.978982127,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70173394,-121.88845259999998,109,109,5,5,0.9399999976158142,False
2020-03-28 12:44:19.303870128,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70169209,-121.8821104,110,110,20,20,0.9599999785423279,False
