2020-03-29 12:39:12.415836177,467,1104988720920,State Hwy 29,S,S1200,38.30483813407267,-122.30424990291068,101,101,13,13,0.9399999976158142,False
2020-03-29 12:39:12.806860178,474,1105044325443,State Hwy 1,S,S1200,37.719021100443456,-122.47448582765878,39,39,49,49,0.9599999785423279,False
2020-03-29 12:39:13.226648179,474,1105044325443,State Hwy 1,S,S1200,37.80045755447259,-122.46939772972144,79,79,39,39,0.9599999785423279,False
2020-03-29 12:39:13.633569180,503,1104475543557,Junipero Serra Fwy,M,S1100,37.50277350449369,-122.33134155327002,117,117,56,56,0.8999999761581421,False
2020-03-29 12:39:14.047303181,503,1104475543557,Junipero Serra Fwy,M,S1100,37.56988578180346,-122.39593646449623,116,116,52,52,0.9399999976158142,False
2020-03-29 12:39:14.460571182,503,1104475543557,Junipero Serra Fwy,M,S1100,37.64293562427969,-122.44527649691277,107,107,46,46,0.949999988079071,False
2020-03-29 12:39:14.866372183,504,1104475260552,US Hwy 101,U,S1200,37.622336687887866,-122.40024192472505,105,105,42,42,0.9399999976158142,False
2020-03-29 12:39:15.360532184,504,1104475260552,US Hwy 101,U,S1200,37.57813643654737,-122.32177153912521,107,107,56,56,0.949999988079071,False
2020-03-29 12:39:15.752219185,504,1104475260552,US Hwy 101,U,S1200,37.51188540129027,-122.25365201842588,110,110,40,40,0.949999988079071,False
2020-03-29 12:39:16.165006186,504,1104475260552,US Hwy 101,U,S1200,37.47629737982027,-122.16770735650923,110,110,49,49,0.949999988079071,False
2020-03-29 12:39:16.568486187,505,1104485773761,Bayshore Fwy,M,S1200,37.55986166398464,-122.30231464910172,107,107,42,42,0.949999988079071,False
2020-03-29 12:39:16.964310188,505,1104485773761,Bayshore Fwy,M,S1200,37.49607594924572,-122.23256390569964,107,107,37,37,0.949999988079071,False
2020-03-29 12:39:17.357122189,505,1104485773761,Bayshore Fwy,M,S1200,37.46263288729796,-122.14483131781105,108,108,26,26,0.9300000071525574,False
2020-03-29 12:39:17.752557190,506,1104483771225,el Camino Real,M,S1200,37.49911953024217,-122.2505152865512,47,47,69,69,0.9599999785423279,False
2020-03-29 12:39:18.148311191,507,1104259736331,J Arthur Younger Fwy,M,S1200,37.524192002059294,-122.33233834383945,104,104,29,29,0.5,False
